                 t         prod_1         prod_2         prod_3         prod_4         prod_5
9943    796.342522  462772.778313  469534.681067  472110.725855  473043.780017  473393.109155
9944    796.422612  462788.477819  469552.351677  472129.350414  473062.923345  473412.590016
9945    796.502703  462804.176875  469570.021939  472147.974651  473082.066442  473432.070823
9946    796.582794  462819.875480  469587.691851  472166.598564  473101.209307  473451.551576
9947    796.662885  462835.573634  469605.361415  472185.222154  473120.351940  473471.032275
9948    796.742975  462851.271339  469623.030629  472203.845421  473139.494341  473490.512919
9949    796.823066  462866.968594  469640.699495  472222.468365  473158.636511  473509.993510
9950    796.903157  462882.665398  469658.368013  472241.090987  473177.778449  473529.474046
9951    796.983248  462898.361753  469676.036181  472259.713285  473196.920155  473548.954528
9952    797.063338  462914.057658  469693.704002  472278.335261  473216.061630  473568.434957
9953    797.143429  462929.753113  469711.371474  472296.956914  473235.202873  473587.915331
9954    797.223520  462945.448119  469729.038597  472315.578245  473254.343884  473607.395651
9955    797.303611  462961.142676  469746.705372  472334.199253  473273.484664  473626.875917
9956    797.383702  462976.836783  469764.371799  472352.819938  473292.625213  473646.356129
9957    797.463792  462992.530441  469782.037878  472371.440301  473311.765529  473665.836288
9958    797.543883  463008.223649  469799.703609  472390.060341  473330.905615  473685.316392
9959    797.623974  463023.916409  469817.368992  472408.680058  473350.045468  473704.796442
9960    797.704065  463039.608719  469835.034026  472427.299454  473369.185091  473724.276438
9961    797.784155  463055.300581  469852.698713  472445.918527  473388.324481  473743.756381
9962    797.864246  463070.991994  469870.363052  472464.537277  473407.463641  473763.236269
9963    797.944337  463086.682958  469888.027044  472483.155706  473426.602569  473782.716104
9964    798.024428  463102.373473  469905.690687  472501.773812  473445.741265  473802.195885
9965    798.104518  463118.063540  469923.353983  472520.391596  473464.879730  473821.675611
9966    798.184609  463133.753159  469941.016932  472539.009058  473484.017964  473841.155284
9967    798.264700  463149.442329  469958.679533  472557.626197  473503.155966  473860.634904
9968    798.344791  463165.131051  469976.341786  472576.243015  473522.293737  473880.114469
9969    798.424882  463180.819325  469994.003692  472594.859511  473541.431277  473899.593981
9970    798.504972  463196.507151  470011.665251  472613.475685  473560.568585  473919.073439
9971    798.585063  463212.194529  470029.326463  472632.091537  473579.705662  473938.552843
9972    798.665154  463227.881459  470046.987328  472650.707067  473598.842508  473958.032193
9973    798.745245  463243.567941  470064.647845  472669.322275  473617.979123  473977.511490
9974    798.825335  463259.253976  470082.308016  472687.937161  473637.115506  473996.990733
9975    798.905426  463274.939563  470099.967839  472706.551726  473656.251658  474016.469922
9976    798.985517  463290.624703  470117.627316  472725.165969  473675.387579  474035.949058
9977    799.065608  463306.309395  470135.286446  472743.779890  473694.523269  474055.428140
9978    799.145698  463321.993640  470152.945229  472762.393490  473713.658728  474074.907168
9979    799.225789  463337.677438  470170.603666  472781.006768  473732.793955  474094.386143
9980    799.305880  463353.360788  470188.261755  472799.619725  473751.928952  474113.865064
9981    799.385971  463369.043692  470205.919499  472818.232360  473771.063717  474133.343932
9982    799.466062  463384.726149  470223.576896  472836.844674  473790.198251  474152.822746
9983    799.546152  463400.408159  470241.233946  472855.456667  473809.332555  474172.301506
9984    799.626243  463416.089722  470258.890650  472874.068338  473828.466627  474191.780213
9985    799.706334  463431.770839  470276.547008  472892.679688  473847.600468  474211.258866
9986    799.786425  463447.451509  470294.203020  472911.290716  473866.734078  474230.737466
9987    799.866515  463463.131732  470311.858686  472929.901424  473885.867457  474250.216013
9988    799.946606  463478.811510  470329.514005  472948.511810  473905.000605  474269.694505
9989    800.026697  463494.490841  470347.168979  472967.121875  473924.133523  474289.172945
9990    800.106788  463510.169726  470364.823606  472985.731620  473943.266209  474308.651331
9991    800.186878  463525.848165  470382.477888  473004.341043  473962.398664  474328.129663
9992    800.266969  463541.526157  470400.131824  473022.950145  473981.530889  474347.607943
9993    800.347060  463557.203704  470417.785414  473041.558927  474000.662883  474367.086168
9994    800.427151  463572.880806  470435.438659  473060.167387  474019.794645  474386.564341
9995    800.507242  463588.557461  470453.091558  473078.775527  474038.926177  474406.042460
9996    800.587332  463604.233671  470470.744111  473097.383346  474058.057479  474425.520526
9997    800.667423  463619.909436  470488.396319  473115.990844  474077.188549  474444.998538
9998    800.747514  463635.584755  470506.048182  473134.598021  474096.319389  474464.476497
9999    800.827605  463651.259628  470523.699699  473153.204878  474115.449998  474483.954403
10000   800.907695  463666.934057  470541.350871  473171.811414  474134.580376  474503.432256
10001   800.987786  463682.608040  470559.001698  473190.417630  474153.710523  474522.910055
10002   801.067877  463698.281579  470576.652179  473209.023525  474172.840440  474542.387801
10003   801.147968  463713.954672  470594.302316  473227.629100  474191.970126  474561.865494
10004   801.228058  463729.627321  470611.952108  473246.234354  474211.099581  474581.343133
10005   801.308149  463745.299525  470629.601554  473264.839288  474230.228806  474600.820720
10006   801.388240  463760.971284  470647.250656  473283.443902  474249.357800  474620.298253
10007   801.468331  463776.642598  470664.899413  473302.048195  474268.486564  474639.775733
10008   801.548422  463792.313468  470682.547826  473320.652168  474287.615097  474659.253160
10009   801.628512  463807.983894  470700.195893  473339.255821  474306.743399  474678.730534
10010   801.708603  463823.653876  470717.843616  473357.859154  474325.871471  474698.207854
10011   801.788694  463839.323413  470735.490995  473376.462166  474344.999313  474717.685122
10012   801.868785  463854.992506  470753.138029  473395.064859  474364.126923  474737.162337
10013   801.948875  463870.661155  470770.784719  473413.667231  474383.254304  474756.639498
10014   802.028966  463886.329361  470788.431064  473432.269284  474402.381454  474776.116606
10015   802.109057  463901.997122  470806.077065  473450.871017  474421.508373  474795.593662
10016   802.189148  463917.664440  470823.722722  473469.472429  474440.635062  474815.070664
10017   802.269238  463933.331314  470841.368035  473488.073522  474459.761521  474834.547614
10018   802.349329  463948.997744  470859.013004  473506.674296  474478.887749  474854.024510
10019   802.429420  463964.663731  470876.657629  473525.274749  474498.013747  474873.501353
10020   802.509511  463980.329275  470894.301909  473543.874883  474517.139514  474892.978144
10021   802.589602  463995.994376  470911.945846  473562.474697  474536.265052  474912.454881
10022   802.669692  464011.659033  470929.589439  473581.074191  474555.390358  474931.931566
10023   802.749783  464027.323247  470947.232689  473599.673366  474574.515435  474951.408198
10024   802.829874  464042.987018  470964.875595  473618.272222  474593.640281  474970.884776
10025   802.909965  464058.650347  470982.518157  473636.870758  474612.764897  474990.361302
10026   802.990055  464074.313232  471000.160376  473655.468974  474631.889283  475009.837775
10027   803.070146  464089.975675  471017.802251  473674.066871  474651.013439  475029.314196
10028   803.150237  464105.637675  471035.443783  473692.664449  474670.137364  475048.790563
10029   803.230328  464121.299233  471053.084971  473711.261707  474689.261059  475068.266878
10030   803.310418  464136.960348  471070.725816  473729.858647  474708.384524  475087.743140
10031   803.390509  464152.621021  471088.366318  473748.455267  474727.507759  475107.219349
10032   803.470600  464168.281252  471106.006477  473767.051568  474746.630764  475126.695505
10033   803.550691  464183.941040  471123.646293  473785.647549  474765.753539  475146.171609
10034   803.630782  464199.600386  471141.285766  473804.243212  474784.876083  475165.647659
10035   803.710872  464215.259291  471158.924895  473822.838556  474803.998398  475185.123657
10036   803.790963  464230.917753  471176.563682  473841.433580  474823.120482  475204.599603
10037   803.871054  464246.575774  471194.202127  473860.028286  474842.242337  475224.075496
10038   803.951145  464262.233353  471211.840228  473878.622673  474861.363961  475243.551336
10039   804.031235  464277.890491  471229.477987  473897.216741  474880.485356  475263.027123
10040   804.111326  464293.547187  471247.115403  473915.810490  474899.606520  475282.502858
10041   804.191417  464309.203441  471264.752477  473934.403921  474918.727455  475301.978540
10042   804.271508  464324.859255  471282.389208  473952.997032  474937.848159  475321.454170
10043   804.351598  464340.514627  471300.025597  473971.589825  474956.968634  475340.929747
10044   804.431689  464356.169557  471317.661643  473990.182300  474976.088879  475360.405271
10045   804.511780  464371.824047  471335.297347  474008.774456  474995.208894  475379.880743
10046   804.591871  464387.478096  471352.932709  474027.366293  475014.328679  475399.356162
10047   804.671962  464403.131704  471370.567729  474045.957812  475033.448234  475418.831529
10048   804.752052  464418.784871  471388.202406  474064.549012  475052.567559  475438.306844
10049   804.832143  464434.437598  471405.836742  474083.139894  475071.686655  475457.782105
10050   804.912234  464450.089883  471423.470736  474101.730458  475090.805521  475477.257315
10051   804.992325  464465.741729  471441.104387  474120.320703  475109.924157  475496.732472
10052   805.072415  464481.393134  471458.737697  474138.910630  475129.042563  475516.207576
10053   805.152506  464497.044098  471476.370666  474157.500239  475148.160740  475535.682628
10054   805.232597  464512.694623  471494.003292  474176.089530  475167.278687  475555.157628
