               t         prod_1         prod_2         prod_3         prod_4
5380  430.960236  295197.468750  295187.156250  295187.968750  295186.781250
5381  431.040344  295252.312500  295242.031250  295242.781250  295241.593750
5382  431.120453  295307.156250  295296.875000  295297.593750  295296.437500
5383  431.200562  295362.062500  295351.656250  295352.468750  295351.281250
5384  431.280670  295417.000000  295406.531250  295407.343750  295406.093750
5385  431.360779  295471.843750  295461.343750  295462.187500  295460.937500
5386  431.440857  295526.718750  295516.218750  295516.968750  295515.812500
5387  431.520966  295581.562500  295571.000000  295571.812500  295570.656250
5388  431.601074  295636.406250  295625.906250  295626.656250  295625.468750
5389  431.681183  295691.281250  295680.781250  295681.531250  295680.312500
5390  431.761292  295746.125000  295735.656250  295736.406250  295735.187500
5391  431.841400  295801.000000  295790.500000  295791.250000  295790.000000
5392  431.921509  295855.812500  295845.281250  295846.125000  295844.843750
5393  432.001587  295910.656250  295900.156250  295901.031250  295899.718750
5394  432.081696  295965.500000  295955.093750  295955.937500  295954.531250
5395  432.161804  296020.343750  296009.906250  296010.781250  296009.375000
5396  432.241913  296075.187500  296064.750000  296065.687500  296064.218750
5397  432.322021  296130.031250  296119.625000  296120.500000  296119.000000
5398  432.402130  296184.875000  296174.500000  296175.406250  296173.875000
5399  432.482239  296239.656250  296229.343750  296230.281250  296228.718750
5400  432.562317  296294.468750  296284.187500  296285.156250  296283.562500
5401  432.642426  296349.250000  296338.968750  296340.000000  296338.468750
5402  432.722534  296404.125000  296393.906250  296394.906250  296393.375000
5403  432.802643  296459.000000  296448.718750  296449.750000  296448.250000
5404  432.882751  296513.812500  296503.625000  296504.625000  296503.125000
5405  432.962860  296568.656250  296558.468750  296559.468750  296557.937500
5406  433.042969  296623.468750  296613.312500  296614.437500  296612.812500
5407  433.123047  296678.281250  296668.187500  296669.250000  296667.625000
5408  433.203156  296733.156250  296723.062500  296724.156250  296722.531250
5409  433.283264  296788.031250  296777.968750  296779.062500  296777.468750
5410  433.363373  296842.875000  296832.906250  296833.843750  296832.375000
5411  433.443481  296897.781250  296887.718750  296888.843750  296887.218750
5412  433.523590  296952.593750  296942.593750  296943.687500  296942.093750
5413  433.603668  297007.468750  296997.500000  296998.468750  296996.968750
5414  433.683777  297062.343750  297052.375000  297053.312500  297051.906250
5415  433.763885  297117.312500  297107.250000  297108.156250  297106.843750
5416  433.843994  297172.156250  297162.062500  297163.000000  297161.781250
5417  433.924103  297226.968750  297216.875000  297217.843750  297216.687500
5418  434.004211  297281.875000  297271.687500  297272.656250  297271.593750
5419  434.084320  297336.718750  297326.531250  297327.500000  297326.468750
5420  434.164398  297391.562500  297381.406250  297382.406250  297381.312500
5421  434.244507  297446.437500  297436.187500  297437.281250  297436.125000
5422  434.324615  297501.281250  297491.000000  297492.125000  297491.000000
5423  434.404724  297556.125000  297545.781250  297547.062500  297545.812500
5424  434.484833  297610.968750  297600.687500  297602.000000  297600.687500
5425  434.564941  297665.781250  297655.593750  297656.875000  297655.593750
5426  434.645050  297720.687500  297710.437500  297711.781250  297710.375000
5427  434.725128  297775.531250  297765.250000  297766.625000  297765.187500
5428  434.805237  297830.437500  297820.125000  297821.500000  297820.062500
5429  434.885345  297885.343750  297875.000000  297876.468750  297874.937500
5430  434.965454  297940.187500  297929.812500  297931.312500  297929.812500
5431  435.045563  297994.968750  297984.687500  297986.187500  297984.656250
5432  435.125671  298049.875000  298039.562500  298041.031250  298039.531250
5433  435.205780  298104.718750  298094.406250  298095.906250  298094.343750
5434  435.285858  298159.531250  298149.281250  298150.750000  298149.187500
5435  435.365967  298214.437500  298204.156250  298205.562500  298204.000000
5436  435.446075  298269.343750  298259.000000  298260.406250  298258.843750
5437  435.526184  298324.187500  298313.875000  298315.250000  298313.718750
5438  435.606293  298379.000000  298368.750000  298370.031250  298368.531250
5439  435.686401  298433.812500  298423.562500  298424.906250  298423.375000
5440  435.766479  298488.687500  298478.437500  298479.750000  298478.218750
5441  435.846588  298543.625000  298533.250000  298534.625000  298533.062500
5442  435.926697  298598.468750  298588.093750  298589.468750  298587.875000
5443  436.006805  298653.406250  298642.968750  298644.281250  298642.718750
5444  436.086914  298708.281250  298697.875000  298699.093750  298697.687500
5445  436.167023  298763.156250  298752.687500  298753.968750  298752.500000
5446  436.247131  298818.093750  298807.562500  298808.843750  298807.406250
5447  436.327209  298873.031250  298862.437500  298863.750000  298862.281250
5448  436.407318  298927.875000  298917.406250  298918.656250  298917.187500
5449  436.487427  298982.781250  298972.312500  298973.531250  298972.062500
5450  436.567535  299037.656250  299027.187500  299028.406250  299026.906250
5451  436.647644  299092.562500  299082.031250  299083.343750  299081.718750
5452  436.727753  299147.437500  299136.937500  299138.125000  299136.562500
5453  436.807861  299202.312500  299191.812500  299192.968750  299191.437500
5454  436.887939  299257.187500  299246.687500  299247.781250  299246.343750
5455  436.968048  299312.000000  299301.500000  299302.593750  299301.156250
5456  437.048157  299366.937500  299356.406250  299357.406250  299356.062500
5457  437.128265  299421.812500  299411.250000  299412.312500  299410.906250
5458  437.208374  299476.687500  299466.125000  299467.250000  299465.812500
5459  437.288483  299531.562500  299521.000000  299522.156250  299520.718750
5460  437.368591  299586.406250  299575.875000  299577.031250  299575.593750
5461  437.448669  299641.218750  299630.687500  299631.843750  299630.437500
5462  437.528778  299696.125000  299685.531250  299686.687500  299685.281250
5463  437.608887  299751.000000  299740.500000  299741.593750  299740.125000
5464  437.688995  299805.843750  299795.343750  299796.468750  299795.000000
5465  437.769104  299860.687500  299850.156250  299851.375000  299849.875000
5466  437.849213  299915.562500  299905.031250  299906.281250  299904.781250
5467  437.929291  299970.406250  299959.906250  299961.156250  299959.656250
5468  438.009399  300025.250000  300014.687500  300016.156250  300014.593750
5469  438.089508  300080.093750  300069.562500  300071.062500  300069.468750
5470  438.169617  300134.968750  300124.437500  300125.906250  300124.343750
5471  438.249725  300189.937500  300179.281250  300180.718750  300179.218750
5472  438.329834  300244.843750  300234.093750  300235.625000  300234.031250
5473  438.409943  300299.781250  300289.000000  300290.437500  300288.875000
5474  438.490021  300354.593750  300343.906250  300345.312500  300343.750000
5475  438.570129  300409.468750  300398.781250  300400.187500  300398.562500
5476  438.650238  300464.437500  300453.687500  300455.031250  300453.468750
5477  438.730347  300519.250000  300508.500000  300509.906250  300508.406250
5478  438.810455  300574.156250  300563.375000  300564.718750  300563.250000
5479  438.890564  300628.968750  300618.250000  300619.718750  300618.062500
5480  438.970673  300683.781250  300673.093750  300674.593750  300672.875000
5481  439.050751  300738.750000  300728.000000  300729.437500  300727.750000
5482  439.130859  300793.593750  300782.875000  300784.343750  300782.625000
5483  439.210968  300848.468750  300837.750000  300839.218750  300837.437500
5484  439.291077  300903.406250  300892.562500  300894.125000  300892.281250
5485  439.371185  300958.281250  300947.437500  300949.000000  300947.062500
5486  439.451294  301013.125000  301002.312500  301003.875000  301001.906250
5487  439.531403  301067.968750  301057.125000  301058.750000  301056.750000
5488  439.611481  301122.781250  301111.968750  301113.593750  301111.593750
5489  439.691589  301177.656250  301166.843750  301168.437500  301166.406250
5490  439.771698  301232.593750  301221.718750  301223.343750  301221.281250
5491  439.851807  301287.406250  301276.625000  301278.218750  301276.031250
5492  439.931915  301342.343750  301331.468750  301333.093750  301330.875000
5493  440.012024  301397.218750  301386.343750  301387.968750  301385.812500
5494  440.092133  301452.093750  301441.218750  301442.750000  301440.781250
5495  440.172211  301506.937500  301496.000000  301497.625000  301495.625000
5496  440.252319  301561.781250  301550.843750  301552.437500  301550.437500
5497  440.332428  301616.625000  301605.625000  301607.312500  301605.218750
5498  440.412537  301671.468750  301660.468750  301662.187500  301660.093750
5499  440.492645  301726.312500  301715.375000  301717.031250  301714.968750
5500  440.572754  301781.125000  301770.218750  301771.937500  301769.937500
5501  440.652832  301835.937500  301825.187500  301826.812500  301824.781250
5502  440.732941  301890.750000  301880.093750  301881.750000  301879.718750
5503  440.813049  301945.593750  301934.937500  301936.562500  301934.531250
5504  440.893158  302000.500000  301989.750000  301991.375000  301989.468750
5505  440.973267  302055.406250  302044.593750  302046.218750  302044.375000
5506  441.053375  302110.218750  302099.468750  302101.125000  302099.218750
5507  441.133484  302165.093750  302154.343750  302155.968750  302154.062500
5508  441.213562  302219.968750  302209.156250  302210.812500  302208.937500
5509  441.293671  302274.812500  302264.062500  302265.656250  302263.781250
5510  441.373779  302329.750000  302318.875000  302320.531250  302318.687500
5511  441.453888  302384.562500  302373.781250  302375.375000  302373.531250
5512  441.533997  302439.375000  302428.625000  302430.250000  302428.343750
5513  441.614105  302494.250000  302483.437500  302485.062500  302483.343750
5514  441.694214  302549.093750  302538.250000  302539.937500  302538.343750
5515  441.774292  302603.968750  302593.062500  302594.812500  302593.218750
5516  441.854401  302658.906250  302647.875000  302649.687500  302648.156250
5517  441.934509  302713.781250  302702.750000  302704.468750  302702.968750
5518  442.014618  302768.656250  302757.625000  302759.406250  302757.906250
5519  442.094727  302823.531250  302812.468750  302814.250000  302812.718750
5520  442.174835  302878.375000  302867.343750  302869.062500  302867.625000
5521  442.254944  302933.250000  302922.218750  302923.843750  302922.500000
5522  442.335022  302988.062500  302977.093750  302978.718750  302977.312500
5523  442.415131  303042.937500  303032.031250  303033.656250  303032.187500
5524  442.495239  303097.750000  303086.937500  303088.562500  303087.031250
5525  442.575348  303152.625000  303141.843750  303143.406250  303141.968750
5526  442.655457  303207.468750  303196.750000  303198.343750  303196.781250
5527  442.735565  303262.406250  303251.625000  303253.156250  303251.687500
5528  442.815643  303317.281250  303306.500000  303308.062500  303306.531250
5529  442.895752  303372.093750  303361.343750  303362.937500  303361.406250
5530  442.975861  303426.968750  303416.187500  303417.750000  303416.250000
5531  443.055969  303481.812500  303471.031250  303472.562500  303471.093750
5532  443.136078  303536.656250  303525.875000  303527.468750  303526.000000
5533  443.216187  303591.531250  303580.781250  303582.281250  303580.843750
5534  443.296295  303646.375000  303635.625000  303637.125000  303635.687500
5535  443.376373  303701.187500  303690.468750  303692.031250  303690.562500
5536  443.456482  303756.156250  303745.343750  303746.906250  303745.437500
5537  443.536591  303811.093750  303800.187500  303801.718750  303800.343750
5538  443.616699  303866.062500  303855.000000  303856.562500  303855.218750
5539  443.696808  303920.968750  303909.875000  303911.500000  303910.093750
5540  443.776917  303975.843750  303964.812500  303966.375000  303964.937500
5541  443.857025  304030.687500  304019.593750  304021.281250  304019.843750
